Time,Extension,Load,Tensile stress,Tensile strain,Strain 1,Displacement (Strain 1)
(sec),(mm),(N),(MPa),(mm/mm),(mm/mm),(mm)
19.40000,0.39025,4426.51697,208.90045,0.00094,0.00094,0.04687
19.45000,0.39102,4433.11445,209.21181,0.00094,0.00094,0.04688
19.50000,0.39192,4440.32513,209.55209,0.00094,0.00094,0.04708
19.55000,0.39282,4448.02456,209.91545,0.00094,0.00094,0.04714
19.60000,0.39365,4455.36934,210.26208,0.00094,0.00094,0.04720
19.65000,0.39455,4461.78466,210.56483,0.00095,0.00095,0.04734
19.70000,0.39539,4469.56456,210.93199,0.00094,0.00094,0.04723
19.75000,0.39628,4476.28759,211.24927,0.00095,0.00095,0.04740
19.80000,0.39712,4485.01743,211.66125,0.00095,0.00095,0.04750
19.85000,0.39784,4491.00658,211.94391,0.00095,0.00095,0.04731
19.90000,0.39868,4495.76564,212.16850,0.00095,0.00095,0.04762
19.95000,0.39957,4503.00872,212.51031,0.00095,0.00095,0.04768
20.00000,0.40035,4510.65637,212.87123,0.00095,0.00095,0.04762
20.05000,0.40113,4517.20878,213.18047,0.00096,0.00096,0.04780
20.10000,0.40196,4522.03564,213.40826,0.00096,0.00096,0.04781
20.15000,0.40280,4529.60804,213.76562,0.00096,0.00096,0.04821
20.20000,0.40364,4537.97691,214.16057,0.00096,0.00096,0.04805
20.25000,0.40448,4544.36168,214.46188,0.00096,0.00096,0.04820
20.30000,0.40531,4551.29109,214.78891,0.00096,0.00096,0.04816
20.35000,0.40621,4557.38790,215.07663,0.00096,0.00096,0.04797
20.40000,0.40711,4565.88380,215.47758,0.00096,0.00096,0.04810
20.45000,0.40788,4573.34667,215.82977,0.00097,0.00097,0.04830
20.50000,0.40866,4578.90853,216.09225,0.00097,0.00097,0.04860
20.55000,0.40950,4585.52390,216.40446,0.00097,0.00097,0.04847
20.60000,0.41028,4592.09979,216.71480,0.00097,0.00097,0.04849
20.65000,0.41105,4599.43563,217.06099,0.00097,0.00097,0.04856
20.70000,0.41183,4604.21816,217.28670,0.00097,0.00097,0.04857
20.75000,0.41273,4612.45440,217.67538,0.00097,0.00097,0.04873
20.80000,0.41362,4619.77459,218.02084,0.00098,0.00098,0.04886
20.85000,0.41446,4627.36152,218.37891,0.00098,0.00098,0.04891
20.90000,0.41536,4635.08479,218.74338,0.00099,0.00099,0.04927
20.95000,0.41619,4642.97608,219.11580,0.00098,0.00098,0.04924
21.00000,0.41709,4649.91070,219.44307,0.00098,0.00098,0.04904
21.05000,0.41793,4658.86109,219.86546,0.00098,0.00098,0.04910
21.10000,0.41877,4663.32659,220.07620,0.00099,0.00099,0.04943
21.15000,0.41954,4669.42266,220.36389,0.00099,0.00099,0.04938
21.20000,0.42038,4676.79463,220.71179,0.00099,0.00099,0.04932
21.25000,0.42116,4684.32456,221.06715,0.00099,0.00099,0.04957
21.30000,0.42193,4689.59436,221.31586,0.00099,0.00099,0.04964
21.35000,0.42277,4697.38059,221.68330,0.00100,0.00100,0.04979
21.40000,0.42367,4705.79006,222.08017,0.00099,0.00099,0.04951
21.45000,0.42451,4713.54648,222.44623,0.00100,0.00100,0.04996
21.50000,0.42534,4720.96279,222.79622,0.00100,0.00100,0.04994
21.55000,0.42618,4728.77659,223.16498,0.00100,0.00100,0.05008
21.60000,0.42708,4736.61236,223.53477,0.00100,0.00100,0.04994
21.65000,0.42791,4744.36767,223.90077,0.00100,0.00100,0.05003
21.70000,0.42869,4752.62366,224.29039,0.00101,0.00101,0.05039
21.75000,0.42947,4757.35329,224.51360,0.00101,0.00101,0.05048
21.80000,0.43030,4765.27587,224.88748,0.00101,0.00101,0.05029
21.85000,0.43114,4771.61296,225.18655,0.00101,0.00101,0.05036
21.90000,0.43192,4779.75085,225.57060,0.00101,0.00101,0.05036
21.95000,0.43270,4785.27173,225.83115,0.00101,0.00101,0.05065
22.00000,0.43353,4792.41684,226.16835,0.00101,0.00101,0.05049
22.05000,0.43443,4800.92801,226.57002,0.00101,0.00101,0.05037
22.10000,0.43533,4809.20225,226.96049,0.00102,0.00102,0.05095
22.15000,0.43616,4817.63370,227.35841,0.00102,0.00102,0.05107
22.20000,0.43700,4824.31017,227.67349,0.00102,0.00102,0.05091
22.25000,0.43790,4832.18469,228.04510,0.00102,0.00102,0.05119
22.30000,0.43874,4841.78327,228.49809,0.00102,0.00102,0.05095
22.35000,0.43951,4846.26777,228.70973,0.00102,0.00102,0.05113
22.40000,0.44029,4851.82777,228.97212,0.00103,0.00103,0.05128
22.45000,0.44119,4860.71110,229.39136,0.00103,0.00103,0.05146
22.50000,0.44196,4867.48554,229.71106,0.00103,0.00103,0.05161
22.55000,0.44274,4872.79445,229.96161,0.00103,0.00103,0.05143
22.60000,0.44352,4878.49899,230.23082,0.00103,0.00103,0.05161
22.65000,0.44442,4886.26957,230.59753,0.00103,0.00103,0.05163
22.70000,0.44531,4894.93683,231.00658,0.00103,0.00103,0.05160
22.75000,0.44615,4903.22448,231.39769,0.00103,0.00103,0.05165
22.80000,0.44699,4911.10086,231.76939,0.00104,0.00104,0.05212
22.85000,0.44788,4918.93664,232.13919,0.00104,0.00104,0.05181
22.90000,0.44878,4926.60552,232.50111,0.00104,0.00104,0.05204
22.95000,0.44956,4933.85755,232.84335,0.00104,0.00104,0.05204
23.00000,0.45033,4939.58667,233.11372,0.00105,0.00105,0.05231
23.05000,0.45111,4946.48665,233.43936,0.00105,0.00105,0.05235
23.10000,0.45195,4953.56731,233.77351,0.00105,0.00105,0.05235
23.15000,0.45273,4960.19758,234.08643,0.00105,0.00105,0.05226
23.20000,0.45350,4966.25975,234.37251,0.00105,0.00105,0.05257
23.25000,0.45440,4973.02040,234.69156,0.00105,0.00105,0.05230
23.30000,0.45530,4981.91491,235.11133,0.00105,0.00105,0.05258
23.35000,0.45619,4990.30352,235.50720,0.00105,0.00105,0.05259
23.40000,0.45703,4996.86897,235.81705,0.00105,0.00105,0.05267
23.45000,0.45787,5004.89213,236.19569,0.00105,0.00105,0.05263
23.50000,0.45876,5012.73610,236.56587,0.00106,0.00106,0.05316
23.55000,0.45960,5020.25671,236.92079,0.00106,0.00106,0.05299
23.60000,0.46032,5026.14342,237.19859,0.00106,0.00106,0.05306
23.65000,0.46116,5032.43431,237.49548,0.00106,0.00106,0.05310
23.70000,0.46199,5039.66659,237.83679,0.00106,0.00106,0.05325
23.75000,0.46283,5046.44774,238.15681,0.00106,0.00106,0.05312
23.80000,0.46361,5054.35467,238.52997,0.00107,0.00107,0.05334
23.85000,0.46438,5059.28025,238.76242,0.00107,0.00107,0.05345
23.90000,0.46528,5066.83737,239.11906,0.00107,0.00107,0.05335
23.95000,0.46612,5074.93392,239.50116,0.00107,0.00107,0.05372
24.00000,0.46696,5082.61658,239.86374,0.00107,0.00107,0.05357
24.05000,0.46785,5089.42790,240.18518,0.00107,0.00107,0.05371
24.10000,0.46875,5096.64565,240.52580,0.00107,0.00107,0.05366
24.15000,0.46965,5106.73858,241.00212,0.00108,0.00108,0.05401
24.20000,0.47042,5114.00737,241.34515,0.00108,0.00108,0.05386
24.25000,0.47120,5120.30013,241.64214,0.00108,0.00108,0.05390
24.30000,0.47198,5127.55476,241.98450,0.00108,0.00108,0.05412
24.35000,0.47282,5134.43351,242.30913,0.00109,0.00109,0.05426
24.40000,0.47359,5141.52944,242.64401,0.00109,0.00109,0.05438
24.45000,0.47437,5147.11328,242.90753,0.00108,0.00108,0.05421
24.50000,0.47521,5154.34965,243.24902,0.00108,0.00108,0.05424
24.55000,0.47616,5163.96239,243.70268,0.00109,0.00109,0.05435
24.60000,0.47700,5172.00641,244.08231,0.00109,0.00109,0.05437
24.65000,0.47784,5178.80246,244.40303,0.00109,0.00109,0.05461
24.70000,0.47867,5186.89118,244.78476,0.00110,0.00110,0.05489
24.75000,0.47951,5194.32984,245.13582,0.00109,0.00109,0.05450
24.80000,0.48041,5202.71771,245.53166,0.00109,0.00109,0.05472
24.85000,0.48119,5210.69095,245.90794,0.00110,0.00110,0.05506
24.90000,0.48202,5216.51767,246.18292,0.00110,0.00110,0.05509
24.95000,0.48286,5223.15241,246.49603,0.00110,0.00110,0.05510
25.00000,0.48364,5233.01959,246.96170,0.00110,0.00110,0.05517
25.05000,0.48441,5237.58568,247.17719,0.00110,0.00110,0.05517
25.10000,0.48519,5242.63158,247.41531,0.00111,0.00111,0.05552
25.15000,0.48609,5252.06290,247.86041,0.00111,0.00111,0.05544
25.20000,0.48699,5260.26078,248.24728,0.00111,0.00111,0.05532
25.25000,0.48782,5268.22209,248.62300,0.00111,0.00111,0.05551
25.30000,0.48866,5272.63433,248.83124,0.00111,0.00111,0.05566
25.35000,0.48956,5280.04803,249.18111,0.00112,0.00112,0.05577
25.40000,0.49045,5290.28736,249.66434,0.00111,0.00111,0.05562
25.45000,0.49123,5296.75148,249.96939,0.00112,0.00112,0.05583
25.50000,0.49207,5303.19996,250.27371,0.00112,0.00112,0.05610
25.55000,0.49290,5309.54190,250.57301,0.00112,0.00112,0.05586
25.60000,0.49368,5317.83439,250.96436,0.00112,0.00112,0.05619
25.65000,0.49446,5323.34261,251.22430,0.00113,0.00113,0.05639
25.70000,0.49524,5330.74588,251.57368,0.00112,0.00112,0.05606
25.75000,0.49613,5337.29270,251.88266,0.00112,0.00112,0.05623
25.80000,0.49697,5345.27637,252.25943,0.00113,0.00113,0.05644
25.85000,0.49781,5353.99467,252.67087,0.00114,0.00114,0.05682
25.90000,0.49858,5359.23764,252.91830,0.00112,0.00112,0.05605
25.95000,0.49942,5367.66984,253.31624,0.00114,0.00114,0.05690
26.00000,0.50032,5373.41796,253.58751,0.00114,0.00114,0.05701
26.05000,0.50122,5382.25360,254.00449,0.00114,0.00114,0.05689
26.10000,0.50205,5389.87964,254.36440,0.00113,0.00113,0.05664
26.15000,0.50283,5397.60254,254.72885,0.00114,0.00114,0.05712
26.20000,0.50367,5403.96385,255.02907,0.00115,0.00115,0.05727
26.25000,0.50450,5411.71134,255.39468,0.00114,0.00114,0.05714
26.30000,0.50528,5417.75338,255.67984,0.00114,0.00114,0.05716
26.35000,0.50600,5423.78873,255.96466,0.00116,0.00116,0.05803
26.40000,0.50690,5430.87572,256.29910,0.00115,0.00115,0.05744
26.45000,0.50779,5439.31052,256.69717,0.00115,0.00115,0.05726
26.50000,0.50863,5446.50741,257.03683,0.00115,0.00115,0.05759
26.55000,0.50947,5453.73261,257.37781,0.00116,0.00116,0.05779
26.60000,0.51042,5461.21560,257.73096,0.00116,0.00116,0.05775
26.65000,0.51132,5468.79992,258.08887,0.00115,0.00115,0.05747
26.70000,0.51210,5476.06871,258.43192,0.00116,0.00116,0.05785
26.75000,0.51287,5479.30785,258.58478,0.00117,0.00117,0.05833
26.80000,0.51365,5484.55007,258.83215,0.00116,0.00116,0.05782
26.85000,0.51449,5492.00550,259.18402,0.00116,0.00116,0.05795
26.90000,0.51527,5497.93541,259.46387,0.00116,0.00116,0.05794
26.95000,0.51604,5503.98529,259.74936,0.00117,0.00117,0.05855
27.00000,0.51694,5511.52788,260.10532,0.00116,0.00116,0.05825
27.05000,0.51784,5519.46536,260.47992,0.00116,0.00116,0.05817
27.10000,0.51873,5527.28809,260.84909,0.00117,0.00117,0.05866
27.15000,0.51957,5534.93686,261.21008,0.00118,0.00118,0.05887
27.20000,0.52035,5541.02249,261.49725,0.00117,0.00117,0.05866
27.25000,0.52124,5547.15283,261.78659,0.00117,0.00117,0.05837
27.30000,0.52208,5554.22232,262.12021,0.00118,0.00118,0.05890
27.35000,0.52286,5561.23890,262.45132,0.00117,0.00117,0.05868
27.40000,0.52364,5566.55712,262.70233,0.00118,0.00118,0.05887
27.45000,0.52453,5573.35466,263.02313,0.00117,0.00117,0.05860
27.50000,0.52531,5578.53058,263.26740,0.00118,0.00118,0.05902
27.55000,0.52609,5585.57771,263.59995,0.00119,0.00119,0.05942
27.60000,0.52686,5591.33179,263.87152,0.00118,0.00118,0.05899
27.65000,0.52776,5596.41272,264.11130,0.00118,0.00118,0.05892
27.70000,0.52866,5605.18689,264.52539,0.00119,0.00119,0.05956
27.75000,0.52950,5612.92209,264.89041,0.00119,0.00119,0.05932
27.80000,0.53033,5620.15697,265.23187,0.00119,0.00119,0.05927
27.85000,0.53123,5627.28494,265.56824,0.00119,0.00119,0.05945
27.90000,0.53213,5633.91559,265.88116,0.00119,0.00119,0.05972
27.95000,0.53290,5640.86884,266.20932,0.00119,0.00119,0.05968
28.00000,0.53368,5646.12001,266.45712,0.00119,0.00119,0.05948
28.05000,0.53452,5652.04807,266.73691,0.00120,0.00120,0.05990
28.10000,0.53536,5656.86636,266.96429,0.00120,0.00120,0.06006
28.15000,0.53613,5663.56257,267.28030,0.00119,0.00119,0.05975
28.20000,0.53691,5668.72582,267.52396,0.00119,0.00119,0.05974
28.25000,0.53775,5674.90272,267.81546,0.00120,0.00120,0.06004
28.30000,0.53858,5681.59297,268.13120,0.00120,0.00120,0.06023
28.35000,0.53948,5688.05672,268.43625,0.00120,0.00120,0.06014
28.40000,0.54032,5696.58205,268.83859,0.00120,0.00120,0.06017
28.45000,0.54115,5703.31216,269.15619,0.00121,0.00121,0.06040
28.50000,0.54205,5711.37294,269.53662,0.00121,0.00121,0.06052
28.55000,0.54289,5718.11870,269.85495,0.00121,0.00121,0.06042
28.60000,0.54373,5725.22059,270.19012,0.00121,0.00121,0.06044
28.65000,0.54456,5730.82753,270.45474,0.00122,0.00122,0.06081
28.70000,0.54534,5737.67722,270.77798,0.00122,0.00122,0.06080
28.75000,0.54618,5742.69220,271.01465,0.00121,0.00121,0.06050
28.80000,0.54695,5749.17085,271.32040,0.00121,0.00121,0.06063
28.85000,0.54773,5755.01025,271.59598,0.00122,0.00122,0.06100
28.90000,0.54857,5760.93569,271.87561,0.00122,0.00122,0.06086
28.95000,0.54947,5767.69933,272.19482,0.00122,0.00122,0.06098
29.00000,0.55030,5775.69492,272.57214,0.00122,0.00122,0.06111
29.05000,0.55114,5782.24622,272.88132,0.00122,0.00122,0.06124
29.10000,0.55204,5788.50284,273.17661,0.00122,0.00122,0.06122
29.15000,0.55287,5797.35860,273.59451,0.00123,0.00123,0.06132
29.20000,0.55371,5803.90319,273.90338,0.00123,0.00123,0.06153
29.25000,0.55455,5810.36359,274.20828,0.00123,0.00123,0.06155
29.30000,0.55532,5815.71274,274.46072,0.00123,0.00123,0.06128
29.35000,0.55616,5822.24838,274.76917,0.00123,0.00123,0.06170
29.40000,0.55700,5828.27181,275.05341,0.00123,0.00123,0.06173
29.45000,0.55778,5835.05146,275.37335,0.00124,0.00124,0.06188
29.50000,0.55855,5839.87609,275.60104,0.00123,0.00123,0.06175
29.55000,0.55945,5845.77732,275.87955,0.00124,0.00124,0.06185
29.60000,0.56035,5853.83624,276.25989,0.00124,0.00124,0.06191
29.65000,0.56118,5860.49184,276.57397,0.00124,0.00124,0.06190
29.70000,0.56196,5866.12076,276.83963,0.00124,0.00124,0.06221
29.75000,0.56286,5872.59643,277.14523,0.00124,0.00124,0.06206
29.80000,0.56376,5880.42401,277.51462,0.00124,0.00124,0.06215
29.85000,0.56459,5887.98448,277.87143,0.00125,0.00125,0.06234
29.90000,0.56543,5893.92968,278.15201,0.00125,0.00125,0.06227
29.95000,0.56627,5902.16257,278.54053,0.00125,0.00125,0.06258
30.00000,0.56704,5907.15930,278.77634,0.00125,0.00125,0.06271
30.05000,0.56776,5912.31883,279.01984,0.00125,0.00125,0.06242
30.10000,0.56854,5917.46382,279.26263,0.00125,0.00125,0.06254
30.15000,0.56938,5923.65377,279.55478,0.00125,0.00125,0.06235
30.20000,0.57027,5930.70276,279.88742,0.00126,0.00126,0.06293
30.25000,0.57111,5936.90202,280.17999,0.00126,0.00126,0.06275
30.30000,0.57201,5944.22184,280.52545,0.00126,0.00126,0.06284
30.35000,0.57284,5950.78878,280.83536,0.00126,0.00126,0.06309
30.40000,0.57374,5957.52187,281.15311,0.00126,0.00126,0.06284
30.45000,0.57458,5965.58303,281.53354,0.00126,0.00126,0.06294
30.50000,0.57535,5970.21431,281.75211,0.00126,0.00126,0.06325
30.55000,0.57613,5976.50670,282.04904,0.00127,0.00127,0.06351
30.60000,0.57697,5981.72843,282.29547,0.00127,0.00127,0.06340
30.65000,0.57775,5987.96345,282.58972,0.00127,0.00127,0.06340
30.70000,0.57852,5993.73505,282.86212,0.00127,0.00127,0.06345
30.75000,0.57936,5998.54663,283.08917,0.00127,0.00127,0.06342
30.80000,0.58026,6005.63623,283.42377,0.00127,0.00127,0.06345
30.85000,0.58115,6014.14740,283.82544,0.00128,0.00128,0.06395
30.90000,0.58199,6021.03621,284.15054,0.00128,0.00128,0.06385
30.95000,0.58283,6025.93385,284.38168,0.00128,0.00128,0.06385
31.00000,0.58372,6032.96235,284.71338,0.00128,0.00128,0.06387
31.05000,0.58462,6040.47142,285.06775,0.00128,0.00128,0.06407
31.10000,0.58546,6046.18452,285.33737,0.00128,0.00128,0.06411
31.15000,0.58624,6051.70429,285.59784,0.00128,0.00128,0.06411
31.20000,0.58701,6056.91597,285.84381,0.00128,0.00128,0.06411
31.25000,0.58785,6061.66124,286.06775,0.00128,0.00128,0.06423
31.30000,0.58863,6067.00517,286.31995,0.00129,0.00129,0.06443
31.35000,0.58940,6072.37630,286.57343,0.00128,0.00128,0.06418
31.40000,0.59024,6079.10231,286.89084,0.00129,0.00129,0.06443
31.45000,0.59114,6086.64416,287.24677,0.00129,0.00129,0.06449
31.50000,0.59198,6094.90983,287.63684,0.00129,0.00129,0.06442
31.55000,0.59281,6100.29511,287.89099,0.00129,0.00129,0.06462
31.60000,0.59365,6106.75775,288.19598,0.00130,0.00130,0.06491
31.65000,0.59449,6113.52138,288.51520,0.00129,0.00129,0.06450
31.70000,0.59538,6120.33829,288.83688,0.00129,0.00129,0.06473
31.75000,0.59622,6126.70071,289.13715,0.00130,0.00130,0.06500
31.80000,0.59700,6131.19826,289.34940,0.00130,0.00130,0.06502
31.85000,0.59784,6136.19760,289.58536,0.00130,0.00130,0.06494
31.90000,0.59861,6142.38009,289.87711,0.00130,0.00130,0.06502
31.95000,0.59939,6146.40862,290.06723,0.00131,0.00131,0.06531
32.00000,0.60017,6152.68089,290.36325,0.00130,0.00130,0.06511
32.05000,0.60106,6159.09509,290.66595,0.00130,0.00130,0.06510
32.10000,0.60196,6166.54828,291.01767,0.00131,0.00131,0.06538
32.15000,0.60280,6173.11969,291.32782,0.00131,0.00131,0.06565
32.20000,0.60363,6180.16869,291.66046,0.00131,0.00131,0.06566
32.25000,0.60447,6185.93805,291.93274,0.00131,0.00131,0.06557
32.30000,0.60543,6192.52548,292.24362,0.00131,0.00131,0.06557
32.35000,0.60627,6200.38584,292.61456,0.00131,0.00131,0.06571
32.40000,0.60704,6206.75460,292.91513,0.00132,0.00132,0.06585
32.45000,0.60782,6210.31597,293.08322,0.00132,0.00132,0.06589
32.50000,0.60866,6214.37766,293.27490,0.00132,0.00132,0.06593
32.55000,0.60943,6222.11657,293.64011,0.00132,0.00132,0.06616
32.60000,0.61021,6227.43145,293.89093,0.00132,0.00132,0.06583
32.65000,0.61111,6233.07638,294.15735,0.00132,0.00132,0.06597
32.70000,0.61201,6240.89390,294.52628,0.00133,0.00133,0.06631
32.75000,0.61284,6249.20949,294.91870,0.00132,0.00132,0.06613
32.80000,0.61368,6255.42626,295.21210,0.00133,0.00133,0.06632
32.85000,0.61452,6262.16605,295.53018,0.00133,0.00133,0.06633
32.90000,0.61541,6269.19419,295.86185,0.00133,0.00133,0.06645
32.95000,0.61625,6279.08334,296.32855,0.00133,0.00133,0.06669
33.00000,0.61703,6283.61702,296.54251,0.00133,0.00133,0.06653
33.05000,0.61780,6287.35274,296.71881,0.00133,0.00133,0.06654
33.10000,0.61864,6293.59409,297.01334,0.00134,0.00134,0.06691
33.15000,0.61948,6299.21108,297.27844,0.00134,0.00134,0.06682
33.20000,0.62032,6306.73543,297.63351,0.00134,0.00134,0.06703
33.25000,0.62109,6310.86677,297.82849,0.00134,0.00134,0.06688
33.30000,0.62193,6316.26546,298.08328,0.00134,0.00134,0.06684
33.35000,0.62277,6324.57137,298.47525,0.00134,0.00134,0.06681
33.40000,0.62360,6330.08853,298.73563,0.00134,0.00134,0.06699
33.45000,0.62444,6335.43059,298.98773,0.00134,0.00134,0.06709
33.50000,0.62528,6342.00349,299.29794,0.00135,0.00135,0.06730
33.55000,0.62618,6349.00779,299.62848,0.00135,0.00135,0.06756
33.60000,0.62707,6356.60216,299.98688,0.00134,0.00134,0.06723
33.65000,0.62785,6362.09399,300.24606,0.00135,0.00135,0.06754
33.70000,0.62863,6366.52932,300.45538,0.00135,0.00135,0.06769
33.75000,0.62946,6372.25881,300.72577,0.00136,0.00136,0.06780
33.80000,0.63030,6377.56363,300.97614,0.00135,0.00135,0.06744
33.85000,0.63108,6382.59277,301.21347,0.00136,0.00136,0.06775
33.90000,0.63186,6387.96389,301.46695,0.00136,0.00136,0.06780
33.95000,0.63275,6393.98918,301.75128,0.00135,0.00135,0.06775
34.00000,0.63365,6400.62168,302.06430,0.00136,0.00136,0.06782
34.05000,0.63449,6407.50900,302.38934,0.00136,0.00136,0.06804
34.10000,0.63538,6412.46811,302.62338,0.00136,0.00136,0.06820
34.15000,0.63628,6419.04324,302.93365,0.00136,0.00136,0.06819
34.20000,0.63712,6426.80824,303.30011,0.00136,0.00136,0.06806
34.25000,0.63795,6433.54580,303.61807,0.00137,0.00137,0.06842
34.30000,0.63873,6437.75761,303.81686,0.00137,0.00137,0.06828
34.35000,0.63951,6443.77992,304.10107,0.00137,0.00137,0.06836
34.40000,0.64035,6449.26876,304.36011,0.00137,0.00137,0.06854
34.45000,0.64112,6455.83719,304.67007,0.00137,0.00137,0.06863
34.50000,0.64190,6460.72999,304.90100,0.00137,0.00137,0.06872
34.55000,0.64274,6465.93496,305.14664,0.00137,0.00137,0.06869
34.60000,0.64363,6472.96980,305.47861,0.00137,0.00137,0.06870
34.65000,0.64447,6479.89362,305.80539,0.00137,0.00137,0.06869
34.70000,0.64531,6485.04496,306.04849,0.00138,0.00138,0.06885
34.75000,0.64614,6490.68505,306.31467,0.00138,0.00138,0.06893
34.80000,0.64704,6498.54615,306.68564,0.00138,0.00138,0.06916
34.85000,0.64788,6505.96172,307.03561,0.00138,0.00138,0.06889
34.90000,0.64860,6511.70015,307.30643,0.00138,0.00138,0.06909
34.95000,0.64943,6515.97828,307.50833,0.00138,0.00138,0.06894
35.00000,0.65033,6522.39025,307.81091,0.00138,0.00138,0.06898
35.05000,0.65111,6529.34611,308.13919,0.00139,0.00139,0.06947
35.10000,0.65183,6533.77101,308.34802,0.00139,0.00139,0.06947
35.15000,0.65266,6538.28382,308.56097,0.00138,0.00138,0.06911
35.20000,0.65356,6544.48047,308.85342,0.00139,0.00139,0.06952
35.25000,0.65446,6552.30731,309.22281,0.00140,0.00140,0.06977
35.30000,0.65535,6559.71169,309.57224,0.00139,0.00139,0.06962
35.35000,0.65619,6563.65976,309.75854,0.00139,0.00139,0.06945
35.40000,0.65709,6570.84584,310.09769,0.00140,0.00140,0.06982
35.45000,0.65798,6577.16021,310.39569,0.00140,0.00140,0.07009
35.50000,0.65876,6582.70195,310.65720,0.00140,0.00140,0.06991
35.55000,0.65954,6587.61114,310.88889,0.00140,0.00140,0.06983
35.60000,0.66037,6591.77750,311.08551,0.00140,0.00140,0.06992
35.65000,0.66121,6598.73560,311.41388,0.00140,0.00140,0.07012
35.70000,0.66199,6604.82198,311.70111,0.00140,0.00140,0.07009
35.75000,0.66271,6609.85708,311.93875,0.00141,0.00141,0.07048
35.80000,0.66354,6614.61204,312.16315,0.00140,0.00140,0.07005
35.85000,0.66444,6622.30104,312.52600,0.00141,0.00141,0.07069
35.90000,0.66534,6628.74132,312.82996,0.00140,0.00140,0.07001
